Id,District,Address,Number,Area,Rent,Bedrooms,Sq.Mt,Floor,Outer,Elevator,Penthouse,Cottage,Duplex,Semidetached,Cluster
257,Hortaleza,Piso en avenida Isabel de Valois,80,Sanchinarro,1400,3.0,110,1.0,1.0,1.0,0,0,0,0,3
259,Hortaleza,Ático en Conde Orgaz-Piovera,,Conde Orgaz-Piovera,5700,6.0,325,6.0,1.0,1.0,1,0,0,0,3
261,Hortaleza,Piso en calle de Mota del Cuervo,,Canillas,690,3.0,67,0.0,1.0,1.0,0,0,0,0,3
264,Hortaleza,Piso en calle Americo Castro,,Sanchinarro,1300,2.0,80,3.0,1.0,1.0,0,0,0,0,3
266,Hortaleza,Piso en calle zapatoca,,Pinar del Rey,850,3.0,85,8.0,1.0,1.0,0,0,0,0,3
267,Hortaleza,Piso en avenida de los Arces,,Palomas,1250,2.0,96,1.0,1.0,1.0,0,0,0,0,3
268,Hortaleza,Piso en avenida Niceto Alcalá Zamora,,Sanchinarro,1200,3.0,115,1.0,1.0,1.0,0,0,0,0,3
271,Hortaleza,Piso en Virgen del Cortijo - Manoteras,,Manoteras,1050,1.0,65,8.0,1.0,1.0,0,0,0,0,3
274,Hortaleza,Piso en avenida de Niceto Alcalá Zamora,,Sanchinarro,1200,2.0,91,1.0,1.0,1.0,0,0,0,0,3
278,Hortaleza,Piso en calle de María Reiche,4,Valdebebas - Valdefuentes,1900,4.0,142,2.0,1.0,1.0,0,0,0,0,3
280,Hortaleza,Piso en calle de María Reiche,2,Valdebebas - Valdefuentes,1700,4.0,142,1.0,1.0,1.0,0,0,0,0,3
282,Hortaleza,Piso en avenida de los Prunos,15,Palomas,1195,2.0,86,2.0,1.0,1.0,0,0,0,0,3
283,Hortaleza,Piso en Palomas,,Palomas,2950,6.0,340,2.0,1.0,1.0,0,0,0,0,3
288,Hortaleza,Piso en Palomas,,Palomas,1900,4.0,172,1.0,1.0,1.0,0,0,0,0,3
291,Hortaleza,Dúplex en calle Manuel Pombo Angulo,,Sanchinarro,900,1.0,67,2.0,1.0,1.0,0,0,1,0,3
292,Hortaleza,Piso en Conde Orgaz-Piovera,,Conde Orgaz-Piovera,3300,5.0,234,2.0,1.0,1.0,0,0,0,0,3
293,Hortaleza,Piso en Palomas,,Palomas,1750,2.0,85,3.0,1.0,1.0,0,0,0,0,3
294,Hortaleza,Piso en plaza Liceo,,Conde Orgaz-Piovera,1300,1.0,60,0.0,1.0,1.0,0,0,0,0,3
296,Hortaleza,Piso en calle de María de las Mercedes de Borbón,236,Valdebebas - Valdefuentes,1225,3.0,107,1.0,1.0,1.0,0,0,0,0,3
297,Hortaleza,Piso en avenida de los Madroños,27,Conde Orgaz-Piovera,6500,4.0,256,2.0,1.0,1.0,0,0,0,0,3
299,Hortaleza,Piso en avenida de la gran vía de hortaleza,5,Pinar del Rey,1950,4.0,143,1.0,1.0,1.0,0,0,0,0,3
303,Hortaleza,Piso en calle de gomeznarro,,Canillas,600,1.0,60,,,,0,0,0,0,3
304,Hortaleza,Piso en ISABEL CLARA EUGENIA,62,Sanchinarro,999,1.0,90,3.0,1.0,1.0,0,0,0,0,3
305,Hortaleza,Piso en calle de emma penella,,Valdebebas - Valdefuentes,1600,4.0,94,4.0,,1.0,0,0,0,0,3
306,Hortaleza,Piso en Sanchinarro,,Sanchinarro,1400,3.0,113,4.0,1.0,1.0,0,0,0,0,3
309,Hortaleza,Piso en calle de Ramón Power,48,Canillas,950,2.0,90,1.0,1.0,1.0,0,0,0,0,3
312,Hortaleza,Piso en avenida Isabel de Valois,,Sanchinarro,825,1.0,50,3.0,1.0,1.0,0,0,0,0,3
315,Hortaleza,Piso en calle de ana de austria,52,Sanchinarro,900,1.0,64,5.0,,,0,0,0,0,3
320,Hortaleza,Piso en Virgen del Cortijo - Manoteras,,Manoteras,775,1.0,50,2.0,1.0,1.0,0,0,0,0,3
321,Hortaleza,Piso en Sanchinarro,,Sanchinarro,1200,2.0,91,1.0,1.0,1.0,0,0,0,0,3
322,Hortaleza,Piso en Sanchinarro,,Sanchinarro,1099,1.0,60,4.0,1.0,1.0,0,0,0,0,3
324,Hortaleza,Piso en calle José Donoso,10,Sanchinarro,800,1.0,60,0.0,1.0,1.0,0,0,0,0,3
326,Hortaleza,Piso en calle Vicente Morales,,Conde Orgaz-Piovera,1400,2.0,117,1.0,1.0,1.0,0,0,0,0,3
327,Hortaleza,Estudio en avenida Papa Negro,,Conde Orgaz-Piovera,700,,35,3.0,1.0,1.0,0,0,0,0,3
328,Hortaleza,Piso en avenida Machupichu,,Conde Orgaz-Piovera,850,1.0,44,3.0,1.0,1.0,0,0,0,0,3
330,Hortaleza,Piso en avenida Papa Negro,,Conde Orgaz-Piovera,1240,2.0,94,2.0,1.0,1.0,0,0,0,0,3
331,Hortaleza,Piso en calle Ana de Austria,,Sanchinarro,1350,3.0,100,5.0,1.0,1.0,0,0,0,0,3
332,Hortaleza,Piso en calle Chaparral,,Pinar del Rey,1200,4.0,110,2.0,1.0,1.0,0,0,0,0,3
335,Hortaleza,Piso en calle Isabel Clara Eugenia,62,Sanchinarro,1100,2.0,93,3.0,1.0,1.0,0,0,0,0,3
337,Hortaleza,Piso en avenida Machupichu,,Conde Orgaz-Piovera,1000,1.0,60,1.0,1.0,1.0,0,0,0,0,3
338,Hortaleza,Piso en Canillas,,Canillas,1200,3.0,109,,,,0,0,0,0,3
339,Hortaleza,Ático en calle Diego Hurtado de Mendoza,13,Sanchinarro,2000,2.0,150,6.0,1.0,1.0,1,0,0,0,3
340,Hortaleza,Ático en calle Manuel Pombo Angulo,18,Sanchinarro,1250,1.0,70,3.0,1.0,1.0,1,0,0,0,3
341,Hortaleza,Piso en Apóstol Santiago,,Apóstol Santiago,1000,3.0,75,1.0,1.0,0.0,0,0,0,0,3
343,Hortaleza,Piso en calle Mesena,,Pinar del Rey,3200,5.0,240,2.0,1.0,1.0,0,0,0,0,3
344,Hortaleza,Piso en Sanchinarro,,Sanchinarro,1800,4.0,150,5.0,1.0,1.0,0,0,0,0,3
345,Hortaleza,Piso en Conde Orgaz-Piovera,,Conde Orgaz-Piovera,1350,3.0,100,2.0,1.0,1.0,0,0,0,0,3
348,Hortaleza,Piso en calle de Somontín,31,Apóstol Santiago,850,3.0,80,4.0,1.0,0.0,0,0,0,0,3
349,Latina,Piso en Aluche,,Aluche,999,3.0,105,3.0,1.0,1.0,0,0,0,0,4
350,Latina,Piso en calle de Doña Urraca,,Puerta del Ángel,1200,2.0,75,0.5,1.0,1.0,0,0,0,0,4
351,Latina,Piso en calle de Tembleque,,Aluche,870,3.0,80,4.0,1.0,1.0,0,0,0,0,4
352,Latina,Piso en calle VILLAVICIOSA,,Campamento,700,3.0,64,2.0,1.0,0.0,0,0,0,0,4
354,Latina,Piso en avenida del Padre Piquer,,Aluche,900,3.0,80,3.0,1.0,1.0,0,0,0,0,4
355,Latina,Piso en Aluche,,Aluche,1000,3.0,107,3.0,1.0,1.0,0,0,0,0,4
356,Latina,Piso en calle valmojado,285,Aluche,650,2.0,70,4.0,1.0,0.0,0,0,0,0,4
357,Latina,Piso en calle Maqueda,100,Aluche,650,2.0,65,4.0,1.0,0.0,0,0,0,0,4
358,Latina,Piso en calle de ampelido,,Puerta del Ángel,790,2.0,87,,,0.0,0,0,0,0,4
359,Latina,Piso en calle Villaviciosa,54,Campamento,900,3.0,75,3.0,1.0,0.0,0,0,0,0,4
360,Latina,Dúplex en Campamento,,Campamento,1250,4.0,101,4.0,1.0,1.0,0,0,1,0,4
361,Latina,Piso en calle pablo casals,,Puerta del Ángel,1000,2.0,75,6.0,1.0,1.0,0,0,0,0,4
362,Latina,Piso en paseo de extremadura,63,Puerta del Ángel,1200,3.0,110,1.0,1.0,1.0,0,0,0,0,4
363,Latina,Piso en Los Yebenes,,Aluche,800,3.0,92,6.0,1.0,1.0,0,0,0,0,4
364,Latina,Piso en calle Villaviciosa,52,Campamento,900,3.0,75,3.0,1.0,0.0,0,0,0,0,4
365,Latina,Piso en calle Adanero,3,Campamento,950,2.0,80,3.0,1.0,1.0,0,0,0,0,4
366,Latina,Piso en calle Maqueda,,Aluche,900,4.0,115,5.0,1.0,1.0,0,0,0,0,4
367,Latina,Piso en calle Rafael Finat,40,Águilas,790,3.0,80,6.0,1.0,1.0,0,0,0,0,4
368,Latina,Ático en calle Doña Urraca,20,Puerta del Ángel,1050,2.0,75,4.0,1.0,1.0,1,0,0,0,2
369,Latina,Piso en calle de Maqueda,136,Aluche,850,3.0,95,9.0,1.0,1.0,0,0,0,0,4
370,Latina,Piso en calle Santa Cecilia,6,Lucero,825,1.0,60,1.0,1.0,1.0,0,0,0,0,4
371,Latina,Ático en calle Doña Urraca,19,Puerta del Ángel,1050,1.0,65,4.0,1.0,1.0,1,0,0,0,2
372,Latina,Piso en calle san ambrosio,,Los Cármenes,700,2.0,60,3.0,,,0,0,0,0,4
373,Latina,Piso en calle Villaviciosa,13,Campamento,760,2.0,60,3.0,1.0,0.0,0,0,0,0,4
375,Latina,Ático en calle Santa Cecilia,8,Lucero,1000,1.0,150,3.0,1.0,1.0,1,0,0,0,2
376,Latina,Piso en avenida del Padre Piquer,,Aluche,900,3.0,76,3.0,1.0,1.0,0,0,0,0,4
377,Latina,Piso en calle Cartaya,11,Campamento,600,2.0,60,3.0,1.0,0.0,0,0,0,0,4
378,Latina,Piso en calle Hurtumpascual,,Los Cármenes,900,2.0,70,2.0,1.0,1.0,0,0,0,0,4
379,Latina,Piso en Átguilas,,Águilas,780,3.0,82,0.0,,1.0,0,0,0,0,4
380,Latina,Piso en Lucero,,Lucero,800,1.0,42,3.0,1.0,0.0,0,0,0,0,4
381,Latina,Piso en Aluche,,Aluche,840,3.0,67,,,,0,0,0,0,4
382,Latina,Piso en Aluche,,Aluche,660,2.0,68,,,,0,0,0,0,4
383,Latina,Piso en Lucero,,Lucero,800,2.0,84,,,,0,0,0,0,4
384,Latina,Piso en Los Cármenes,,Los Cármenes,580,3.0,62,,,,0,0,0,0,4
385,Latina,Piso en Puerta del Átngel,,Puerta del Ángel,800,3.0,58,,,,0,0,0,0,4
386,Latina,Piso en Lucero,,Lucero,825,3.0,62,,,,0,0,0,0,4
387,Latina,Piso en Campamento,,Campamento,665,3.0,53,,,,0,0,0,0,4
388,Latina,Piso en Puerta del Átngel,,Puerta del Ángel,625,1.0,36,,,,0,0,0,0,4
389,Moncloa,Ático en Aravaca,,Aravaca,2500,4.0,255,2.0,1.0,1.0,1,0,0,0,2
390,Moncloa,Piso en calle Doctor Juan José López Ibor,,Ciudad Universitaria,1150,2.0,106,5.0,1.0,1.0,0,0,0,0,1
391,Moncloa,Piso en Martin de los heros,,Argüelles,850,1.0,60,0.5,1.0,0.0,0,0,0,0,1
392,Moncloa,Ático en Valdemarín,,Valdemarín,2690,4.0,250,2.0,1.0,0.0,1,0,0,0,2
393,Moncloa,Chalet pareado en Aravaca,,Aravaca,5000,6.0,600,,,,0,1,0,0,5
394,Moncloa,Piso en calle Juan Átlvarez Mendizábal,61,Argüelles,1050,1.0,53,5.0,1.0,1.0,0,0,0,0,1
395,Moncloa,Casa o chalet independiente en Valdemarín,,Valdemarín,3700,3.0,320,,,,0,1,0,0,5
396,Moncloa,Piso en calle de Sánchez Preciado,15,Valdezarza,1375,3.0,106,2.0,1.0,1.0,0,0,0,0,1
397,Moncloa,Piso en avenida Europa,,Aravaca,1400,2.0,110,3.0,1.0,1.0,0,0,0,0,1
398,Moncloa,Piso en calle del Marqués de Urquijo,,Argüelles,1100,1.0,66,4.0,0.0,1.0,0,0,0,0,5
399,Moncloa,Piso en avenida del Talgo,129,Aravaca,1050,2.0,90,4.0,1.0,1.0,0,0,0,0,1
400,Moncloa,Piso en calle Ilustración,17,Argüelles,1150,2.0,61,2.0,0.0,1.0,0,0,0,0,5
401,Moncloa,Piso en calle Rafael Boti,6,El Plantío,880,1.0,70,1.0,1.0,1.0,0,0,0,0,1
402,Moncloa,Piso en calle Arriaza,4,Argüelles,1600,3.0,117,7.0,0.0,1.0,0,0,0,0,5
403,Moncloa,Piso en calle guisando,34,Ciudad Universitaria,3100,4.0,300,4.0,1.0,1.0,0,0,0,0,1
404,Moncloa,Piso en carril de los Caleros,6,Aravaca,2500,4.0,140,4.0,1.0,1.0,0,0,0,0,1
405,Moncloa,Piso en Valdemarín,,Valdemarín,3600,4.0,222,0.0,1.0,1.0,0,0,0,0,1
406,Moncloa,Casa o chalet independiente en Ciudad Universitaria,,Ciudad Universitaria,12000,5.0,775,,,,0,1,0,0,5
407,Moncloa,Casa o chalet independiente en Ciudad Universitaria,,Ciudad Universitaria,3750,5.0,420,,,,0,1,0,0,5
408,Moncloa,Ático en plaza de España,12,Argüelles,6000,4.0,300,10.0,1.0,1.0,1,0,0,0,2
409,Moncloa,Chalet pareado en calle de hoces de la hermida,,Aravaca,4500,6.0,600,,,,0,1,0,0,5
410,Moncloa,Ático en calle CABELLERA DE BERENICE,,Valdemarín,2400,3.0,170,3.0,1.0,1.0,1,0,0,0,2
411,Moncloa,Casa o chalet independiente en Valdemarín,,Valdemarín,3700,3.0,250,,,,0,1,0,0,5
412,Moncloa,Chalet pareado en calle Serafín Ramírez,,Valdezarza,2500,4.0,160,,,,0,1,0,0,5
413,Moncloa,Casa o chalet independiente en calle peguerinos,,Ciudad Universitaria,10000,6.0,700,,,,0,1,0,0,5
414,Moncloa,Ático en avenida de Valdemarín,,Valdemarín,2300,4.0,250,2.0,1.0,1.0,1,0,0,0,2
415,Moncloa,Piso en calle Tremp,,Ciudad Universitaria,1300,3.0,100,4.0,1.0,1.0,0,0,0,0,1
416,Moncloa,Piso en plaza de España,,Argüelles,2500,2.0,140,11.0,1.0,1.0,0,0,0,0,1
418,Moncloa,Piso en plaza ESPAÁ‘A,,Argüelles,2100,2.0,85,25.0,1.0,1.0,0,0,0,0,1
419,Moncloa,Piso en Velayos,,Ciudad Universitaria,2000,5.0,192,2.0,1.0,1.0,0,0,0,0,1
420,Moncloa,Piso en calle de la Princesa,3,Argüelles,1300,2.0,85,13.0,1.0,1.0,0,0,0,0,1
421,Moncloa,Casa o chalet independiente en Ciudad Universitaria,,Ciudad Universitaria,8000,6.0,975,,,,0,1,0,0,5
422,Moncloa,Piso en Argüelles,,Argüelles,1350,2.0,110,7.0,0.0,1.0,0,0,0,0,5
423,Moncloa,Ático en avenida del Talgo,156,Aravaca,2400,4.0,161,4.0,1.0,1.0,1,0,0,0,2
424,Moncloa,Piso en plaza España,18,Argüelles,2970,2.0,70,16.0,1.0,1.0,0,0,0,0,1
425,Moncloa,Chalet pareado en Aravaca,,Aravaca,5000,7.0,550,,,,0,1,0,0,5
426,Moncloa,Piso en Olivo,,Aravaca,765,2.0,65,1.0,1.0,0.0,0,0,0,0,1
427,Moncloa,Piso en plaza de España,,Argüelles,3400,6.0,325,2.0,1.0,1.0,0,0,0,0,1
428,Moncloa,Casa o chalet independiente en El Plantío,,El Plantío,6000,6.0,700,,,,0,1,0,0,5
430,Moncloa,Casa o chalet independiente en Valdemarín,,Valdemarín,8000,6.0,1160,,,,0,1,0,0,5
431,Moncloa,Ático en Valdemarín,,Valdemarín,3000,5.0,270,2.0,1.0,1.0,1,0,0,0,2
432,Moncloa,Casa o chalet independiente en Ciudad Universitaria,,Ciudad Universitaria,12000,7.0,1230,,,,0,1,0,0,5
434,Moncloa,Casa o chalet independiente en Ciudad Universitaria,,Ciudad Universitaria,10000,7.0,800,,,,0,1,0,0,5
435,Moncloa,Casa o chalet independiente en Valdemarín,,Valdemarín,3700,3.0,350,,,,0,1,0,0,5
436,Moncloa,Piso en plaza de España,18,Argüelles,2970,2.0,99,17.0,1.0,1.0,0,0,0,0,1
437,Moncloa,Piso en Valdemarín,,Valdemarín,1500,2.0,105,1.0,1.0,1.0,0,0,0,0,1
438,Moncloa,Estudio en calle San Martin de Porres,14,Ciudad Universitaria,590,,30,1.0,1.0,1.0,0,0,0,0,1
439,Moncloa,Piso en Velayo,,Ciudad Universitaria,2100,5.0,190,2.0,1.0,1.0,0,0,0,0,1
440,Moncloa,Ático en avenida Valdemarín,,Valdemarín,2300,4.0,185,1.0,1.0,1.0,1,0,0,0,2
441,Moncloa,Piso en avenida de Valdemarin,,Valdemarín,1600,2.0,110,1.0,1.0,1.0,0,0,0,0,1
442,Moncloa,Estudio en calle de Irún,,Argüelles,1000,,74,3.0,1.0,1.0,0,0,0,0,1
443,Moncloa,Piso en calle de la princesa,,Argüelles,2500,1.0,70,15.0,1.0,1.0,0,0,0,0,1
445,Moncloa,Piso en calle Velayos,,Ciudad Universitaria,2100,5.0,190,2.0,1.0,1.0,0,0,0,0,1
447,Moncloa,Piso en calle de Valderrodrigo,,Valdezarza,990,2.0,93,0.0,1.0,1.0,0,0,0,0,1
448,Moncloa,Piso en calle del Doctor Juan José López Ibor,16,Valdezarza,2490,3.0,110,3.0,1.0,1.0,0,0,0,0,1
449,Moncloa,Piso en avenida del Talgo,,Aravaca,1900,4.0,163,1.0,1.0,1.0,0,0,0,0,1
450,Moncloa,Casa o chalet independiente en calle Tapia de Casariego,,Valdemarín,3700,3.0,300,,,,0,1,0,0,5
451,Moncloa,Ático en Princesa,73,Argüelles,2800,1.0,56,7.0,1.0,1.0,1,0,0,0,2
452,Moncloa,Piso en calle Isla Cristina 8,,Valdezarza,1300,3.0,115,2.0,1.0,1.0,0,0,0,0,1
453,Moncloa,Piso en paseo del Rey,22,Argüelles,1350,2.0,110,7.0,0.0,1.0,0,0,0,0,5
454,Moncloa,Piso en puente Viesgo,s/n,Valdemarín,3500,4.0,250,2.0,1.0,1.0,0,0,0,0,1
455,Moncloa,Piso en paseo del Pintor Rosales,,Argüelles,4000,6.0,330,4.0,1.0,1.0,0,0,0,0,1
456,Moncloa,Dúplex en calle del Marqués de Urquijo,,Argüelles,4700,5.0,350,6.0,1.0,1.0,0,0,1,0,1
457,Moncloa,Piso en Valdemarín,,Valdemarín,2300,3.0,145,1.0,1.0,1.0,0,0,0,0,1
458,Moncloa,Piso en calle cadarso,,Argüelles,1100,1.0,60,1.0,1.0,1.0,0,0,0,0,1
459,Moncloa,Ático en calle de bailén,,Argüelles,2750,2.0,170,10.0,1.0,1.0,1,0,0,0,2
460,Moncloa,Piso en calle Luisa Fernanda,,Argüelles,2400,3.0,120,1.0,1.0,1.0,0,0,0,0,1
461,Moncloa,Casa o chalet independiente en Urbanización La Florida,,Valdemarín,6000,6.0,900,,,,0,1,0,0,5
463,Moncloa,Piso en plaza de España,18,Argüelles,2835,2.0,106,14.0,1.0,1.0,0,0,0,0,1
464,Moncloa,Piso en plaza de españa,18,Argüelles,2970,2.0,90,10.0,1.0,1.0,0,0,0,0,1
465,Moncloa,Piso en plaza de españa,18,Argüelles,2970,2.0,65,28.0,1.0,1.0,0,0,0,0,1
466,Moncloa,Piso en plaza de españa,18,Argüelles,2295,1.0,65,29.0,1.0,1.0,0,0,0,0,1
467,Moncloa,Chalet pareado en Aravaca,,Aravaca,5000,5.0,530,,,,0,1,0,0,5
468,Moncloa,Chalet pareado en Aravaca,,Aravaca,5000,6.0,600,,,,0,1,0,0,5
469,Moncloa,Piso en calle Valdeverdeja,33,Valdezarza,1600,4.0,120,2.0,1.0,1.0,0,0,0,0,1
471,Moncloa,Casa o chalet independiente en Ciudad Universitaria,,Ciudad Universitaria,7900,6.0,680,,,,0,1,0,0,5
472,Moncloa,Ático en Argüelles,,Argüelles,3000,2.0,250,7.0,1.0,1.0,1,0,0,0,2
473,Moncloa,Dúplex en Valdemarín,,Valdemarín,3800,5.0,400,2.0,1.0,1.0,0,0,1,0,1
474,Moncloa,Piso en Argüelles,,Argüelles,2500,4.0,250,3.0,1.0,1.0,0,0,0,0,1
475,Moncloa,Piso en Ciudad Universitaria,,Ciudad Universitaria,2100,5.0,190,2.0,1.0,1.0,0,0,0,0,1
476,Moncloa,Piso en Valdemarín,,Valdemarín,3500,4.0,230,0.0,1.0,1.0,0,0,0,0,1
477,Moncloa,Dúplex en Valdemarín,,Valdemarín,3800,5.0,400,2.0,1.0,1.0,0,0,1,0,1
478,Moncloa,Piso en calle Tremp,,Ciudad Universitaria,1400,3.0,88,4.0,1.0,1.0,0,0,0,0,1
480,Moncloa,Piso en Aravaca,,Aravaca,2100,3.0,146,1.0,1.0,1.0,0,0,0,0,1
481,Moncloa,Dúplex en Valdemarín,,Valdemarín,3800,5.0,400,2.0,1.0,1.0,0,0,1,0,1
483,Moncloa,Piso en Argüelles,,Argüelles,2750,2.0,110,24.0,1.0,1.0,0,0,0,0,1
484,Moncloa,Piso en Aravaca,,Aravaca,3500,4.0,250,1.0,1.0,1.0,0,0,0,0,1
485,Moncloa,Piso en plaza de españa,18,Argüelles,2970,2.0,65,26.0,1.0,1.0,0,0,0,0,1
486,Moncloa,Piso en plaza de españa,18,Argüelles,2295,1.0,65,3.0,1.0,1.0,0,0,0,0,1
487,Moncloa,Piso en plaza de españa,18,Argüelles,2430,1.0,70,13.0,1.0,1.0,0,0,0,0,1
488,Moncloa,Piso en avenida del Talgo,82,Aravaca,2700,3.0,160,0.0,1.0,1.0,0,0,0,0,1
489,Moncloa,Piso en plaza de españa,18,Argüelles,2970,2.0,72,17.0,1.0,1.0,0,0,0,0,1
490,Moncloa,Chalet pareado en Aravaca,,Aravaca,5000,6.0,600,,,,0,1,0,0,5
491,Moncloa,Piso en calle Eduardo Benot,4,Argüelles,2160,2.0,80,4.0,1.0,1.0,0,0,0,0,1
492,Moncloa,Piso en carril de los caleros,8,Aravaca,2000,3.0,162,1.0,1.0,1.0,0,0,0,0,1
493,Moncloa,Piso en Valdemarín,,Valdemarín,3500,4.0,250,,,,0,0,0,0,5
494,Moncloa,Piso en Aravaca,,Aravaca,3200,5.0,170,1.0,1.0,1.0,0,0,0,0,1
495,Moncloa,Piso en Aravaca,,Aravaca,3200,4.0,140,1.0,1.0,1.0,0,0,0,0,1
496,Moncloa,Piso en Argüelles,,Argüelles,1450,1.0,55,3.0,1.0,1.0,0,0,0,0,1
497,Moncloa,Casa o chalet independiente en El Plantío,,El Plantío,6000,6.0,750,,,,0,1,0,0,5
498,Moncloa,Piso en Aravaca,,Aravaca,765,2.0,65,,,,0,0,0,0,5
499,Moncloa,Casa o chalet independiente en Aravaca,,Aravaca,8000,6.0,900,,,,0,1,0,0,5
500,Moncloa,Estudio en calle Quintana,,Argüelles,795,,50,3.0,1.0,1.0,0,0,0,0,1
502,Moncloa,Piso en ferraz,,Argüelles,2900,4.0,216,3.0,1.0,1.0,0,0,0,0,1
503,Moncloa,Piso en Valdemarín,,Valdemarín,3800,4.0,250,0.0,1.0,1.0,0,0,0,0,1
504,Moncloa,Casa o chalet independiente en Aravaca,,Aravaca,7500,5.0,775,,,,0,1,0,0,5
505,Moncloa,Casa o chalet independiente en Aravaca,,Aravaca,7500,6.0,700,,,,0,1,0,0,5
506,Moncloa,Piso en Valdemarín,,Valdemarín,1600,2.0,110,1.0,1.0,1.0,0,0,0,0,1
507,Moncloa,Piso en calle Valle de Mena,,Valdezarza,1400,4.0,125,2.0,1.0,1.0,0,0,0,0,1
508,Moncloa,Dúplex en Valdemarín,,Valdemarín,2800,4.0,194,2.0,1.0,1.0,0,0,1,0,1
509,Moncloa,Casa o chalet independiente en calle Aldea Real,6,Ciudad Universitaria,7900,6.0,680,,,,0,1,0,0,5
510,Moncloa,Piso en calle princesa,11,Argüelles,1300,2.0,85,2.0,0.0,1.0,0,0,0,0,5
511,Moncloa,Piso en calle Paca Díaz,13,Aravaca,1300,2.0,79,1.0,1.0,0.0,0,0,0,0,1
512,Moncloa,Piso en calle Paca Díaz,13,Aravaca,1490,4.0,89,1.0,1.0,0.0,0,0,0,0,1
513,Moncloa,Piso en calle Paca Díaz,13,Aravaca,1490,3.0,89,1.0,1.0,0.0,0,0,0,0,1
514,Moncloa,Piso en Argüelles,,Argüelles,1250,2.0,100,4.0,1.0,1.0,0,0,0,0,1
515,Moncloa,Estudio en calle de Martín de los Heros,53,Argüelles,450,,60,,,,0,0,0,0,5
516,Moncloa,Estudio en irun,23,Argüelles,1000,,72,3.0,1.0,1.0,0,0,0,0,1
517,Moncloa,Piso en calle Berenisa,,Aravaca,850,2.0,70,1.0,1.0,1.0,0,0,0,0,1
518,Moncloa,Estudio en calle de Irún,,Argüelles,1000,,74,3.0,1.0,1.0,0,0,0,0,1
519,Moncloa,Piso en Argüelles,,Argüelles,1300,2.0,90,1.0,1.0,1.0,0,0,0,0,1
520,Moncloa,Piso en calle Ilustración,,Argüelles,1050,1.0,47,0.0,1.0,1.0,0,0,0,0,1
521,Moncloa,Piso en calle Ilustración,,Argüelles,1200,2.0,70,2.0,1.0,1.0,0,0,0,0,1
522,Moncloa,Casa o chalet independiente en calle Izarra,8,El Plantío,8000,6.0,650,,,,0,1,0,0,5
523,Moncloa,Piso en paseo del Rey,26,Argüelles,1500,2.0,90,2.0,1.0,1.0,0,0,0,0,1
524,Moncloa,Piso en calle Ilustración,21,Argüelles,1550,2.0,110,3.0,1.0,1.0,0,0,0,0,1
525,Moncloa,Piso en Valdezarza,,Valdezarza,1100,3.0,120,3.0,1.0,1.0,0,0,0,0,1
526,Moncloa,Piso en Ciudad Universitaria,,Ciudad Universitaria,899,1.0,60,13.0,1.0,1.0,0,0,0,0,1
527,Moncloa,Piso en calle del Doctor Juan José López Ibor,,Ciudad Universitaria,1250,3.0,124,4.0,1.0,1.0,0,0,0,0,1
528,Moncloa,Estudio en Argüelles,,Argüelles,850,,32,6.0,1.0,1.0,0,0,0,0,1
529,Moncloa,Piso en Valdezarza,,Valdezarza,750,2.0,55,1.0,1.0,1.0,0,0,0,0,1
530,Moncloa,Piso en Argüelles,,Argüelles,1400,2.0,85,4.0,0.0,1.0,0,0,0,0,5
531,Moncloa,Piso en Ciudad Universitaria,,Ciudad Universitaria,1300,3.0,98,4.0,1.0,1.0,0,0,0,0,1
532,Moncloa,Piso en Argüelles,,Argüelles,2800,4.0,227,4.0,1.0,1.0,0,0,0,0,1
533,Moncloa,Piso en Ciudad Universitaria,,Ciudad Universitaria,870,3.0,102,0.0,1.0,0.0,0,0,0,0,1
534,Moncloa,Piso en Valdemarín,,Valdemarín,2500,5.0,190,1.0,1.0,1.0,0,0,0,0,1
535,Moncloa,Piso en Argüelles,,Argüelles,1800,2.0,120,4.0,1.0,1.0,0,0,0,0,1
536,Moncloa,Piso en calle fernando vizcaíno casas,,Aravaca,3500,5.0,250,1.0,,,0,0,0,0,5
537,Moncloa,Piso en ARRIAZA,,Argüelles,950,2.0,75,6.0,0.0,1.0,0,0,0,0,5
539,Moncloa,Piso en Princesa,,Argüelles,1000,1.0,73,14.0,1.0,1.0,0,0,0,0,1
540,Moncloa,Piso en avenida Juan Andrés,,Valdezarza,660,1.0,48,4.0,1.0,1.0,0,0,0,0,1
541,Moncloa,Piso en calle de Estanislao Figueras,10,Argüelles,1450,1.0,65,1.0,1.0,1.0,0,0,0,0,1
542,Moncloa,Piso en calle San Gerardo,32,Valdezarza,800,2.0,90,1.0,1.0,1.0,0,0,0,0,1
543,Moncloa,Piso en calle Martín de los Heros,89,Argüelles,2995,2.0,95,1.0,1.0,1.0,0,0,0,0,1
544,Moncloa,Piso en calle Federico Carlos Saínz de Robles,8,Valdezarza,1000,2.0,85,1.0,1.0,1.0,0,0,0,0,1
545,Moncloa,Piso en Aravaca,,Aravaca,3500,5.0,250,1.0,1.0,1.0,0,0,0,0,1
546,Moncloa,Piso en Argüelles,,Argüelles,850,1.0,60,0.5,1.0,1.0,0,0,0,0,1
547,Moncloa,Piso en calle de Martín de los Heros,80,Argüelles,1800,4.0,80,2.0,0.0,1.0,0,0,0,0,5
548,Moncloa,Piso en Valdezarza,,Valdezarza,1270,3.0,120,3.0,1.0,1.0,0,0,0,0,1
